Gene_ID	Top1_NAA1	Top1_NAA2	Top1_IAA1	Top1_IAA2
COLGALT2	0.015824	0.030971	0.084798	0.088315
COLQ	0.602793	0.981432	7.665032	5.179590
COMMD1	1.962132	2.215989	23.244040	15.289621
COMMD10	1.367689	1.249858	6.811471	4.343839
COMMD2	1.597679	1.989746	6.778467	4.175121
COMMD3	0.000000	0.595472	8.660297	3.696601
COMMD3-BMI1	1.044079	1.117924	0.000000	1.619410
COMMD4	0.780300	1.411711	20.435656	17.114918
COMMD5	1.187184	2.946599	35.750984	26.109051
COMMD6	1.377210	1.039784	7.461689	6.097741
COMMD7	0.566196	0.719519	7.028257	4.829409
COMMD8	0.817860	0.627215	2.186393	1.827073
COMMD9	0.615539	1.369123	7.425809	4.993331
COMP	0.000000	0.000000	0.905383	0.785507
COMT	0.217816	0.421503	6.009611	4.409616
COMTD1	0.258462	1.340513	23.078974	15.819488
COPA	3.894134	5.049306	27.235771	19.226847
COPB1	4.608449	6.489651	21.972214	13.779983
COPB2	3.608057	6.837601	24.135073	14.763585
COPE	0.955026	2.675485	53.502647	41.262794
COPG1	2.993494	5.980482	40.398502	26.700390
COPG2	1.052146	1.845719	7.528224	5.364624
COPG2IT1	2.647810	2.797969	6.270021	3.786329
COPRS	2.050160	2.531483	19.024574	12.781223
COPS2	4.313535	4.831548	9.725658	7.120010
COPS3	3.981388	6.947685	34.157951	20.471832
COPS4	0.989130	2.143593	7.979977	4.812357
COPS5	3.204164	4.283412	26.362659	18.020819
COPS6	2.580351	5.472281	37.124210	28.841404
COPS7A	1.927115	2.266377	18.608242	13.804338
COPS7B	1.241174	1.512931	15.071244	10.196821
COPS8	1.882910	2.462764	9.668532	6.645717
COPZ1	3.127228	5.607921	27.516335	20.306929
COPZ2	0.000000	0.000000	0.000000	0.493019
COQ10A	0.544111	1.480831	7.368638	4.674827
COQ10B	3.238095	3.391084	9.113982	6.305978
COQ2	1.025594	1.759293	12.063376	6.340646
COQ3	0.673518	0.800000	4.546245	3.712253
COQ4	1.083756	1.646574	32.411800	21.302666
COQ5	1.298211	2.155070	10.705766	6.440026
COQ6	0.306583	0.489934	4.130816	3.380438
COQ7	0.562201	0.494155	3.238631	2.157077
COQ9	1.137951	2.386619	19.851158	13.091904
CORIN	0.435338	0.619737	1.965601	1.118421
CORO1A	0.667453	0.395632	16.036243	11.078341
CORO1B	1.805457	3.032340	50.881252	36.705406
CORO1C	3.953140	6.088801	34.932407	22.921041
CORO2A	0.204723	0.553742	6.245008	3.615992
CORO2B	0.000000	0.022990	0.174910	0.113086
CORO6	0.506884	0.622729	14.123804	8.722692
CORO7	0.0	0.0	0.0	0.0
CORO7-PAM16	0.0	0.0	0.0	0.0
CORT	0.319331	1.197809	4.340131	4.486596
COTL1	3.728741	6.292250	69.012650	50.688107
COX10	2.134907	3.391837	18.279816	11.820823
COX10-AS1	1.343370	1.482872	6.507714	4.965993
COX11	3.875163	1.995701	24.783442	16.289936
COX14	2.069069	2.937938	34.312325	25.347366
COX15	3.773077	5.829147	20.868418	14.623136
COX16	2.131478	2.461270	11.163075	8.821781
COX17	3.505910	2.973995	32.620567	18.479906
COX18	0.865991	1.103813	6.621336	3.871501
COX19	2.464731	4.653241	40.033123	28.983643
COX20	0.063056	0.448599	11.373467	9.309587
COX4I1	3.059466	4.984223	67.695389	47.641991
COX4I2	0.000000	0.000000	0.000000	0.000000
COX5A	5.057217	6.832250	59.869961	46.733421
COX5B	2.926733	4.651485	59.099010	41.241585
COX6A1	2.887238	5.006119	43.076050	40.126747
COX6A2	0.000000	0.0	0.000000	0.000000
COX6B1	3.418644	5.708475	71.161018	57.911865
COX6B2	0.138906	0.000000	3.659651	2.923632
COX6C	3.729642	6.610206	15.167210	10.156352
COX7A1	0.715223	1.807087	28.965879	15.468504
COX7A2	4.623342	5.622016	25.460213	16.384615
COX7A2L	2.449731	3.337523	18.641830	14.834829
COX7B	4.640351	4.921052	20.614035	15.813597
COX7B2	0.0	0.0	0.0	0.0
COX7C	7.601965	7.773956	57.882057	43.891891
COX8A	1.698225	5.996055	98.287971	66.201187
COX8C	0.0	0.0	0.0	0.0
CP	0.281494	0.291893	0.348923	0.238201
CPA1	0.0	0.000000	0.374917	0.493696
CPA2	0.0	0.000000	0.000000	0.000000
CPA3	0.0	0.0	0.0	0.0
CPA4	0.155485	0.263756	2.427050	2.287540
CPA5	0.0	0.0	0.000000	0.000000
CPA6	0.0	0.000000	0.000000	0.000000
CPAMD8	0.000000	0.0	0.000000	0.000000
CPB1	0.0	0.0	0.0	0.0
CPB2	0.578143	0.886183	2.286523	1.225368
CPB2-AS1	0.176454	0.565849	1.500855	1.159635
CPD	1.916040	2.044636	8.170580	5.284715
CPE	0.098435	0.493410	3.872735	3.067545
CPEB1	0.0	0.0	0.0	0.0
CPEB1-AS1	0.000000	0.000000	0.225912	0.304958
CPEB2	0.037515	0.090688	0.445900	0.279478
CPEB2-AS1	0.0	0.0	0.000000	0.000000
CPEB3	1.660789	1.986525	6.937781	4.586758
CPEB4	0.199869	0.204691	0.835314	0.565851
CPED1	0.265026	0.355092	0.766007	0.453184
CPLX1	0.243925	0.220093	5.675701	4.197196
CPLX2	0.304545	0.291414	2.297727	1.267761
CPLX3	0.0	0.0	0.000000	0.000000
CPLX4	0.0	0.0	0.0	0.0
CPM	0.415849	0.408415	1.551591	1.205174
CPN1	0.083144	0.000000	0.000000	0.101367
CPN2	0.000000	0.000000	0.000000	0.000000
CPNE1	4.975295	4.454852	38.265800	27.122093
CPNE2	1.202860	2.153262	24.395443	17.485254
CPNE3	2.999794	3.512641	11.287358	7.286537
CPNE4	0.0	0.0	0.000000	0.000000
CPNE5	0.000000	0.000000	0.473795	0.406110
CPNE6	0.000000	0.000000	0.000000	0.423602
CPNE7	0.767407	2.081671	35.570564	26.026722
CPNE8	1.601560	2.054320	5.694597	4.066166
CPNE9	0.000000	0.118839	1.450023	0.908337
CPO	0.000000	0.000000	0.933830	0.000000
CPOX	15.247693	20.816538	117.344040	87.137321
CPPED1	0.367898	0.712193	3.954257	3.113055
CPQ	0.000000	0.000000	0.656234	0.287327
CPS1	0.583595	0.683338	3.010718	1.959274
CPS1-IT1	0.400868	0.732755	1.936659	0.909328
CPSF1	2.655751	4.685013	82.769875	55.618294
CPSF2	3.000394	3.570584	10.347989	7.075315
CPSF3	3.834382	5.195807	17.283438	10.568134
CPSF3L	1.823887	3.254217	50.452110	35.083530
CPSF4	2.191676	4.493976	46.197151	31.225080
CPSF4L	0.000000	0.000000	0.000000	0.000000
CPSF6	8.315296	9.121450	24.210793	17.983723
CPSF7	4.959916	6.357845	43.705872	31.055220
CPT1A	1.030315	1.247986	11.262187	7.396286
CPT1B	0.000000	0.691162	7.385176	2.856740
CPT1C	0.128612	0.000000	2.141082	1.381073
CPT2	1.358677	2.286804	18.164751	12.078594
CPTP	0.878249	1.671683	33.285454	22.586411
CPVL	0.000000	0.000000	2.651489	1.424396
CPXCR1	0.0	0.0	0.0	0.0
CPXM1	0.0	0.000000	0.223750	0.000000
CPXM2	0.0	0.0	0.000000	0.000000
CPZ	0.551575	0.699213	13.967716	9.044882
CR1	0.0	0.000000	0.000000	0.0
CR1L	0.000000	0.000000	0.000000	0.0
CR2	0.0	0.040288	0.380336	0.158513
CRABP1	0.0	0.0	0.000000	0.000000
CRABP2	1.279210	2.111684	27.881443	21.327318
CRACR2A	0.590159	0.825575	11.191811	7.255156
CRACR2B	0.341530	0.450820	18.076502	12.937705
CRADD	0.633838	1.191077	6.486533	3.075758
CRAMP1L	1.117164	1.640036	17.074808	12.585169
CRAT	0.260384	0.810471	13.931588	9.532636
CRAT37	0.0	0.0	0.0	0.000000
CRAT40	0.0	0.000000	0.000000	0.0
CRAT8	0.0	0.0	0.0	0.0
CRB1	0.000000	0.003541	0.000000	0.000000
CRB2	0.103580	0.195182	1.449571	1.100041
CRB3	0.000000	1.040840	15.659132	10.329215
CRBN	4.289850	4.431108	11.096488	7.414125
CRCP	2.745809	4.584673	27.318336	17.610674
CRCT1	0.0	0.0	0.000000	0.0
CREB1	2.653748	3.252378	8.069025	5.152470
CREB3	0.975421	1.973119	18.896166	16.406519
CREB3L1	0.000000	0.000000	0.516974	0.340959
CREB3L2	2.696569	3.518858	21.972628	14.708747
CREB3L3	0.000000	0.000000	0.376432	0.305959
CREB3L4	0.962770	1.198395	10.632581	6.817986
CREB5	0.0	0.000000	0.008172	0.003705
CREBBP	4.331012	6.313653	53.595161	36.908783
CREBL2	0.817991	0.672174	4.885392	3.125623
CREBRF	0.813110	1.026174	3.145563	2.276777
CREBZF	5.004488	6.007525	30.686863	23.054390
CREG1	1.771852	2.081975	11.769382	9.162469
CREG2	0.0	0.000000	0.175745	0.109805
CRELD1	0.698962	0.971626	11.692041	8.221454
CRELD2	0.863188	2.164638	18.446955	12.466666
CREM	0.089275	0.081863	0.702453	0.347573
CRH	0.000000	0.0	0.997908	0.497908
CRHBP	0.0	0.0	0.000000	0.000000
CRHR1	0.0	0.0	0.0	0.0
CRHR1-IT1	0.0	0.0	0.0	0.0
CRHR2	0.119384	0.150527	1.339984	1.176804
CRIM1	2.873463	4.133488	20.599003	14.838353
CRIP1	1.420502	3.150628	48.445606	37.468620
CRIP2	0.000000	0.099671	2.057868	1.422682
CRIP3	0.0	0.000000	0.000000	0.000000
CRIPAK	0.393203	0.896016	4.377223	2.683547
CRIPT	1.813855	1.172479	5.865222	3.590795
CRISP1	0.0	0.0	0.0	0.0
CRISP2	0.147205	0.0	0.000000	0.000000
CRISP3	0.0	0.0	0.000000	0.0
CRISPLD1	0.026669	0.000000	0.000000	0.000000
CRISPLD2	0.211375	0.216605	4.016130	2.749401
CRK	0.0	0.0	0.0	0.0
CRKL	4.441503	6.884507	58.541409	41.039623
CRLF1	0.685698	1.080377	17.512749	11.736712
CRLF2	0.0	0.0	0.0	0.0
CRLF3	9.665760	10.201972	23.941355	16.399189
CRLS1	1.340797	1.326127	6.593576	4.892527
CRMP1	0.0	0.0	0.000000	0.000000
CRNDE	0.000000	0.000000	2.826301	1.274262
CRNKL1	1.537503	2.381373	8.117607	5.803082
CRNN	0.0	0.0	0.000000	0.000000
CROCC	0.344877	0.759540	16.582268	12.396178
CROCCP2	2.804539	4.227762	55.321529	38.315186
CROCCP3	1.753167	2.337370	13.574699	9.255682
CROT	0.0	0.0	0.000000	0.0
CRP	0.0	0.0	0.0	0.0
CRSP8P	0.041116	0.261380	1.496329	1.146109
CRTAC1	0.000000	0.100769	0.207634	0.265710
CRTAM	0.000000	0.000000	0.000000	0.000000
CRTAP	2.631634	3.646219	20.820328	14.143888
CRTC1	0.331093	0.768021	12.592248	8.575805
CRTC2	1.181479	2.526512	25.929798	21.052279
CRTC3	1.760832	2.105824	17.800640	12.239921
CRTC3-AS1	0.620601	1.283358	7.111374	4.873356
CRX	0.0	0.0	0.000000	0.000000
CRY1	0.854281	1.418640	12.939283	8.096539
CRY2	0.407545	0.557735	7.575134	4.937599
CRYAA	0.0	0.000000	0.000000	0.000000
CRYAB	0.000000	0.000000	0.000000	0.380425
CRYBA1	4.903798	10.587341	25.881018	18.200001
CRYBA2	0.0	0.000000	0.000000	0.345763
CRYBA4	0.000000	0.0	0.000000	0.000000
CRYBB1	0.000000	0.0	0.000000	0.000000
CRYBB2	0.000000	0.000000	1.821104	0.950852
CRYBB2P1	4.057295	4.774817	35.616257	21.670553
CRYBB3	0.000000	0.303592	4.141367	2.660487
CRYBG3	1.762683	2.340537	8.006200	5.869076
CRYGA	0.0	0.0	0.000000	0.000000
CRYGB	0.0	0.0	0.000000	0.000000
CRYGC	0.0	0.0	0.000000	0.000000
CRYGD	0.0	0.0	0.000000	0.000000
CRYGN	0.197428	0.000000	0.387292	0.271558
CRYGS	0.757720	0.666271	4.453682	2.657957
CRYL1	0.880080	0.782811	8.439707	5.055296
CRYM	0.000000	0.000000	2.971777	1.826812
CRYM-AS1	1.052517	1.672309	7.003038	4.487847
CRYZ	0.902532	0.286143	3.579301	1.720135
CRYZL1	2.599649	3.039744	6.520753	4.189363
CS	4.964214	7.186156	49.698273	34.320732
CSAD	0.130866	0.483146	4.446135	3.216130
CSAG1	0.0	0.000000	0.000000	0.000000
CSAG3	0.523392	0.391967	4.013869	4.136658
CSAG4	0.000000	0.000000	0.000000	0.000000
CSDC2	0.132411	0.454150	11.794073	7.195257
CSDE1	10.646880	11.805472	44.478092	30.024691
CSE1L	13.772264	18.607941	49.793770	32.293079
CSE1L-AS1	0.890845	0.709507	6.556338	4.079226
CSF1	0.325941	0.536114	6.032757	4.657579
CSF1R	0.385878	0.579811	5.060418	3.794381
CSF2	0.0	0.0	0.000000	0.000000
CSF2RA	0.0	0.0	0.0	0.0
CSF2RB	0.000000	0.0	0.024556	0.049319
CSF3	0.0	0.086538	1.217247	0.699661
CSF3R	0.000000	0.000000	0.487393	0.399140
CSGALNACT1	0.655412	0.827911	1.444240	0.982812
CSGALNACT2	1.526930	1.626691	7.404883	4.872115
CSH1	0.000000	0.000000	0.259804	0.198802
CSH2	0.000000	0.211268	1.865757	1.194982
CSHL1	0.000000	0.000000	0.000000	0.000000
CSK	1.720803	4.028832	52.151817	35.429195
CSMD1	0.0	0.0	0.0	0.0
CSMD2	0.043463	0.047989	0.089296	0.057543
CSMD2-AS1	0.000000	0.000000	0.000000	0.000000
CSMD3	0.0	0.0	0.0	0.0
CSN1S1	0.0	0.0	0.0	0.0
CSN1S2AP	0.0	0.0	0.0	0.0
CSN1S2BP	0.0	0.0	0.000000	0.0
CSN2	0.0	0.0	0.0	0.0
CSN3	0.0	0.0	0.000000	0.0
CSNK1A1	11.415028	14.323435	92.650444	59.444359
CSNK1A1L	0.0	0.0	0.000000	0.000000
CSNK1A1P1	0.432544	0.000000	1.286391	0.722485
CSNK1D	4.904297	7.833641	74.290535	53.469948
CSNK1E	0.424303	0.514186	54.044044	39.740231
CSNK1G1	3.460370	4.415411	18.326595	11.385398
CSNK1G2	1.786501	2.763774	43.044426	31.566631
CSNK1G2-AS1	1.229246	2.152323	40.244480	27.654226
CSNK1G3	2.322499	2.957788	9.690375	7.462220
CSNK2A1	9.024153	12.543549	48.161846	35.772392
CSNK2A2	3.272014	6.185766	31.018698	21.542822
CSNK2A3	0.822387	1.697387	6.964336	4.744350
CSNK2B	0.0	0.0	0.0	0.0
CSPG4	0.938842	1.331604	31.736671	22.137695
CSPG4P1Y	0.0	0.0	0.000000	0.0
CSPG5	0.328571	0.267954	2.610811	1.149807
CSPP1	4.338084	5.248800	15.716445	10.644321
CSRNP1	0.410916	0.933814	18.145546	13.911543
CSRNP2	2.189069	2.239047	19.986393	13.204811
CSRNP3	0.0	0.0	0.0	0.000000
CSRP1	0.768072	1.324010	16.318848	11.690190
CSRP2	0.718310	1.552004	8.126760	6.875406
CSRP2BP	0.998880	1.775931	9.110288	5.462951
CSRP3	0.372268	0.219945	0.652322	0.227459
CST1	0.0	0.0	0.000000	0.000000
CST11	0.0	0.0	0.000000	0.0
CST13P	0.0	0.0	0.000000	0.0
CST2	0.0	0.0	0.000000	0.0
CST3	0.614257	0.712016	21.034216	15.439104
CST4	0.0	0.0	0.000000	0.000000
CST5	0.0	0.0	0.000000	0.0
CST6	0.000000	1.111658	23.195402	14.335796
CST7	0.375269	0.686022	5.483871	2.418280
CST8	0.0	0.0	0.000000	0.0
CST9	0.0	0.000000	0.142096	0.000000
CST9L	0.0	0.0	0.000000	0.0
CSTA	0.0	0.0	0.000000	0.000000
CSTB	2.222340	3.908511	40.046810	24.584044
CSTF1	5.215396	5.983282	30.006998	17.610422
CSTF2	0.898948	1.571375	11.344103	7.622089
CSTF2T	2.001703	2.709246	16.361801	10.791727
CSTF3	4.079849	4.395159	13.529551	12.871110
CSTF3-AS1	0.609223	0.839806	4.669417	2.520388
CSTL1	0.0	0.0	0.000000	0.0
CT45A1	0.0	0.0	0.000000	0.0
CT45A10	0.0	0.0	0.0	0.000000
CT45A2	0.0	0.0	0.0	0.000000
CT45A3	0.0	0.0	0.000000	0.000000
CT45A4	0.0	0.0	0.000000	0.000000
CT45A5	0.0	0.0	0.000000	0.000000
CT45A6	0.0	0.0	0.000000	0.000000
CT45A7	0.0	0.0	0.000000	0.000000
CT45A8	0.0	0.0	0.0	0.000000
CT45A9	0.0	0.0	0.0	0.000000
CT47A1	0.0	0.0	0.0	0.0
CT47A10	0.0	0.0	0.0	0.0
CT47A11	0.0	0.0	0.0	0.0
CT47A12	0.0	0.0	0.0	0.0
CT47A2	0.0	0.0	0.0	0.0
CT47A3	0.0	0.0	0.0	0.0
CT47A4	0.0	0.0	0.0	0.0
CT47A5	0.0	0.0	0.0	0.0
CT47A6	0.0	0.0	0.0	0.0
CT47A7	0.0	0.0	0.0	0.0
CT47A8	0.0	0.0	0.0	0.0
CT47A9	0.0	0.0	0.0	0.0
CT47B1	0.0	0.0	0.000000	0.0
CT55	0.000000	0.0	0.000000	0.000000
CT62	0.0	0.000000	0.829601	0.619880
CT83	0.0	0.0	0.0	0.0
CTAG1A	0.0	0.0	0.000000	0.000000
CTAG1B	0.0	0.0	0.000000	0.000000
CTAG2	0.0	0.0	0.000000	0.000000
CTAGE1	0.0	0.0	0.022171	0.0
CTAGE10P	0.000000	0.010767	0.039367	0.040377
CTAGE11P	0.0	0.009129	0.0	0.0
CTAGE15	0.600950	0.533612	1.514864	1.110925
CTAGE4	0.006813	0.698423	2.920123	1.784596
CTAGE5	0.709842	0.764238	2.726601	1.715878
CTAGE6	0.540979	0.429101	1.913469	1.319090
CTAGE7P	0.451750	0.357724	1.814069	1.085896
CTAGE8	0.864756	0.630078	2.738438	1.405448
CTAGE9	0.664432	0.558842	2.584541	1.552497
CTB-113P19.1	0.000000	0.0	0.069036	0.000000
CTB-12O2.1	0.0	0.0	0.000000	0.000000
CTB-178M22.2	0.000000	0.000000	0.000000	0.000000
CTB-7E3.1	0.0	0.0	0.212014	0.0
CTBP1	1.989583	3.446539	42.124287	25.884075
CTBP1-AS	1.554520	1.524509	19.773907	14.284570
CTBP1-AS2	1.594881	1.818089	11.093857	7.468259
CTBP2	1.077103	1.813321	11.268905	7.812428
CTBS	2.360982	2.074136	8.845947	6.279587
CTC-338M12.4	2.115189	3.965530	69.446365	47.325855
CTC-436P18.1	0.000000	0.000000	0.404617	0.571792
CTC1	1.721154	3.150735	25.484587	18.231817
CTCF	4.600863	5.909921	38.363682	25.780766
CTCFL	0.0	0.000000	0.0	0.000000
CTD-2151A2.1	0.0	0.0	0.286705	0.000000
CTD-2194D22.4	0.0	0.0	0.000000	0.000000
CTD-2201E9.1	0.0	0.0	0.0	0.0
CTD-2201I18.1	0.406209	0.000000	0.486600	0.712002
CTD-2270F17.1	0.0	0.0	0.000000	0.000000
CTD-2297D10.2	0.0	0.0	0.0	0.0
CTD-2350J17.1	0.0	0.0	0.0	0.0
CTD-3080P12.3	0.053829	0.0	0.114317	0.098230
CTDNEP1	3.403234	5.644744	73.715904	54.418869
CTDP1	0.0	0.0	0.0	0.0
CTDSP1	1.155518	2.392738	47.521500	33.376732
CTDSP2	1.596016	3.092032	29.489765	19.504383
CTDSPL	1.733782	2.418182	10.557127	6.831650
CTDSPL2	7.945014	9.939475	29.756052	21.111818
CTF1	0.266226	0.353365	4.872613	3.241594
CTGF	0.000000	0.153222	2.019206	1.142979
CTGLF12P	0.585689	0.824257	5.893348	3.724247
CTH	0.652336	1.249065	7.093925	4.216355
CTHRC1	1.058695	0.832206	3.300894	2.226053
CTIF	0.168958	0.604847	6.292025	4.236250
CTLA4	0.0	0.0	0.0	0.0
CTNNA1	1.883141	3.165839	14.645067	9.390829
CTNNA2	0.0	0.0	0.0	0.0
CTNNA3	0.000000	0.0	0.000000	0.012444
CTNNAL1	2.562837	4.053585	15.855050	11.522744
CTNNB1	3.810484	5.437903	34.418545	24.216667
CTNNBIP1	0.497162	0.880467	11.051419	8.138898
CTNNBL1	1.532499	3.638421	24.264805	15.527201
CTNND1	3.202176	9.713779	52.624493	35.173698
CTNND2	0.000000	0.0	0.000000	0.0
CTNS	0.976180	1.767277	18.426025	11.675879
CTPS1	5.709417	9.770653	46.655113	33.944828
CTPS2	1.062538	1.281421	4.707208	3.569949
CTR9	4.104828	5.476946	28.692909	19.757721
CTRB1	0.0	0.000000	0.401950	0.000000
CTRB2	0.0	0.000000	0.156742	0.000000
CTRC	0.000000	0.0	0.199110	0.000000
CTRL	0.977157	1.481470	24.634956	17.621660
CTSA	1.477098	2.789636	37.168880	25.248386
CTSB	3.131863	5.168212	36.015041	25.927052
CTSC	0.440584	0.541950	2.618988	1.674568
CTSD	1.636364	2.824305	48.013660	37.405087
CTSE	0.0	0.0	0.000000	0.000000
CTSF	0.000000	0.000000	0.000000	0.000000
CTSG	0.0	0.0	0.0	0.000000
CTSH	1.997306	2.686869	22.580471	14.843771
CTSK	0.446409	1.064088	5.558105	3.048722
CTSL	0.435239	0.293466	8.635357	5.869895
CTSL3P	0.0	0.0	0.000000	0.0
CTSLP2	0.000000	0.000000	0.000000	0.000000
CTSLP8	0.0	0.0	0.0	0.0
CTSO	0.0	0.0	0.0	0.0
CTSS	0.053324	0.057219	0.111278	0.000000
CTSV	0.420684	0.397678	2.003506	1.192594
CTSW	0.687616	2.629009	25.868034	16.273829
CTSZ	1.366000	2.390000	35.773998	24.078667
CTTN	2.226760	3.195976	36.048462	23.479427
CTTNBP2	0.802010	1.192965	6.686934	4.551591
CTTNBP2NL	2.280339	3.194915	13.183898	8.968643
CTU1	0.351685	0.497864	11.397745	8.646892
CTU2	1.463230	1.689795	36.373901	28.231651
CTXN1	0.283452	0.463975	14.685669	10.973872
CTXN2	0.000000	0.0	0.0	0.0
CTXN3	0.0	0.0	0.000000	0.0
CUBN	0.168021	0.156876	0.654907	0.321294
CUEDC1	3.626832	6.978137	89.585098	57.571678
CUEDC2	0.843646	2.834448	35.239132	22.516722
CUL1	6.282019	9.808663	26.971954	17.807104
CUL2	2.524094	2.842324	10.278997	5.926013
CUL3	4.862855	6.734950	17.173958	11.182763
CUL4A	1.770857	2.376554	12.009649	7.016392
CUL4B	2.087408	2.618889	7.084594	4.570876
CUL5	3.354470	4.494912	12.358384	7.694536
CUL7	0.924768	1.811115	22.022696	16.597216
CUL9	0.743534	1.612405	19.117617	12.139107
CUTA	0.0	0.0	0.0	0.0
CUTC	2.653669	4.536896	19.164953	12.113170
CUX1	0.299723	0.422539	3.048526	2.066455
CUX2	0.000000	0.000000	0.031040	0.031989
CUZD1	0.000000	0.000000	0.000000	0.000000
CWC15	1.700508	1.675127	10.653553	8.146574
CWC22	2.477280	3.465386	8.571211	5.414455
CWC25	0.0	0.0	0.0	0.0
CWC27	0.839830	1.445463	6.296102	4.639043
CWF19L1	2.443864	4.641925	17.725103	11.713166
CWF19L2	1.331504	2.052455	7.458372	6.109789
CWH43	0.0	0.0	0.000000	0.000000
CX3CL1	0.000000	0.000000	0.000000	0.000000
CX3CR1	0.0	0.0	0.000000	0.0
CXADR	0.786135	1.183295	3.261955	1.953153
CXADRP2	0.0	0.0	0.0	0.0
CXADRP3	0.0	0.0	0.0	0.0
CXCL1	0.214765	0.246644	2.582215	2.289429
CXCL10	0.000000	0.000000	0.000000	0.000000
CXCL11	0.000000	0.000000	0.000000	0.000000
CXCL12	0.0	0.0	0.0	0.0
CXCL13	0.0	0.0	0.000000	0.000000
CXCL14	0.000000	0.060314	0.361379	0.138875
CXCL16	1.118807	1.223963	14.059689	9.876803
CXCL17	0.000000	0.909730	4.481829	2.703400
CXCL2	0.737323	0.742311	9.364921	5.178720
CXCL3	0.000000	0.463267	4.041487	2.942092
CXCL5	0.0	0.0	0.000000	0.0
CXCL6	0.0	0.0	0.0	0.0
CXCL8	0.075073	0.184751	0.204106	0.270381
CXCL9	0.000000	0.000000	0.000000	0.000000
CXCR1	0.000000	0.000000	0.000000	0.000000
CXCR2	0.000000	0.000000	0.000000	0.000000
CXCR2P1	0.000000	0.000000	0.053839	0.000000
CXCR3	0.0	0.063704	1.047644	0.752141
CXCR4	0.0	0.0	0.236409	0.176060
CXCR5	0.195197	0.352502	4.380724	2.891045
CXCR6	1.711726	2.573477	9.775729	6.810548
CXXC1	0.688469	1.386379	18.146662	12.943021
CXXC1P1	0.0	0.0	0.000000	0.000000
CXXC4	0.117246	0.064898	1.194693	1.053424
CXXC5	2.231514	3.058051	45.370422	27.502764
CXorf21	0.000000	0.0	0.000000	0.0
CXorf23	0.936383	1.263093	2.936999	2.401879
CXorf36	0.0	0.0	0.000000	0.000000
CXorf38	0.997647	1.100941	6.914118	3.559882
CXorf40A	0.268273	0.448518	3.365580	2.313646
CXorf40B	0.506716	0.521642	13.033582	8.136567
CXorf49	0.0	0.0	0.000000	0.000000
CXorf49B	0.0	0.0	0.000000	0.000000
CXorf51A	0.0	0.0	0.0	0.0
CXorf51B	0.0	0.0	0.0	0.0
CXorf56	0.604603	0.856967	7.428277	5.630908
CXorf57	0.342725	0.501793	2.127818	1.271516
CXorf58	0.000000	0.000000	0.407240	0.000000
CXorf65	0.0	0.000000	0.000000	0.000000
CXorf66	0.0	0.0	0.000000	0.000000
CXorf67	0.0	0.0	0.0	0.0
CYB561	1.514008	2.761132	32.232384	21.544086
CYB561A3	0.366129	1.098442	14.898757	9.700380
CYB561D1	0.439791	0.994570	9.374056	7.066172
CYB561D2	0.669323	1.074355	16.632172	12.255253
CYB5A	0.000000	0.778422	5.495359	3.531322
CYB5B	30.270882	38.965237	111.804947	79.806816
CYB5D1	1.935861	2.388744	11.425773	8.503062
CYB5D2	0.971029	1.682567	13.214286	9.613886
CYB5R1	0.577602	1.295192	15.779062	11.311016
CYB5R2	0.000000	0.367419	8.309272	5.500251
CYB5R3	1.805800	2.692636	46.973557	33.947681
CYB5R4	1.623053	2.214063	5.003115	4.035603
CYB5RL	0.325502	0.756298	6.088593	4.558449
CYBA	0.000000	4.466114	117.644539	86.655602
CYBB	0.059055	0.175776	0.700787	0.265169
CYBRD1	0.118720	0.091535	0.715115	0.432983
CYC1	3.692058	8.308752	122.180710	92.720421
CYCS	4.795661	7.432737	30.034218	21.541712
CYCSP52	2.409677	3.651613	12.609677	7.503226
CYFIP1	0.0	0.0	0.0	0.0
CYFIP2	0.320854	0.518852	3.710957	2.587125
CYGB	0.000000	0.000000	0.527701	0.352724
CYHR1	0.702418	1.072153	19.376364	13.314741
CYLC1	0.0	0.0	0.0	0.0
CYLC2	0.0	0.0	0.0	0.0
CYLD	0.344009	0.657581	2.403634	1.853492
CYMP	0.0	0.0	0.000000	0.000000
CYP11A1	0.0	0.000000	0.533773	0.123970
CYP11B1	0.000000	0.0	0.000000	0.000000
CYP11B2	0.000000	0.0	0.000000	0.0
CYP17A1	0.187701	0.000000	0.662032	0.396257
CYP19A1	1.153744	1.913159	6.328534	4.128932
CYP1A1	2.004985	3.258052	53.070553	39.047546
CYP1A2	0.0	0.0	0.228334	0.000000
CYP1B1	1.125922	1.459255	21.830423	15.605355
CYP1B1-AS1	0.201369	0.136338	0.535083	0.711922
CYP20A1	0.737275	1.181303	6.185507	4.592297
CYP21A1P	0.0	0.0	0.0	0.0
CYP21A2	0.0	0.0	0.0	0.0
CYP24A1	2.829761	3.828230	31.424372	20.000919
CYP26A1	0.000000	0.000000	0.645513	0.157341
CYP26B1	0.305751	0.512511	9.915057	6.472344
CYP26C1	0.131931	0.000000	3.563416	2.545570
CYP27A1	0.000000	0.215874	2.187963	2.105539
CYP27B1	1.090068	1.003619	16.344269	10.056829
CYP27C1	0.0	0.0	0.074493	0.000000
CYP2A13	0.0	0.0	0.000000	0.000000
CYP2A6	0.000000	0.339569	2.476474	2.092120
CYP2A7	0.0	0.000000	0.383457	0.125273
CYP2B6	0.0	0.000000	0.000000	0.000000
